CaseId,EventName,Timestamp
1319,Create Return Request,2019-04-11T12:05:26
1319,Create Delivery,2019-04-12T13:05:12
1319,Execute Picking,2019-04-13T04:01:59
1319,Post Goods Issue,2019-04-14T04:49:31
1319,Create Invoice,2019-04-14T23:19:25
1319,Create Return Request,2019-04-24T20:56:14
1319,Receive Return,2019-05-01T05:54:32
1319,Cancel Invoice,2019-05-04T00:55:46
1320,Create Sales Inquiry,2019-03-25T10:14:31
1320,Calculate Credit Score,2019-03-26T05:28:02
1320,Calculate Risk Class,2019-03-26T22:53:40
1320,Request Credit Limit,2019-03-27T11:13:03
1320,Create Sales Quotation,2019-03-27T23:44:42
1320,Create Sales Order,2019-03-28T16:00:38
1320,Create Delivery,2019-03-29T12:50:07
1320,Execute Picking,2019-03-30T02:01:14
1320,Post Goods Issue,2019-03-31T07:48:00
1320,Create Invoice,2019-03-31T20:58:20
1320,Create Return Request,2019-04-13T16:58:50
1320,Create Delivery,2019-04-14T12:18:31
1320,Execute Picking,2019-04-15T02:20:16
1320,Post Goods Issue,2019-04-16T08:42:37
1320,Create Invoice,2019-04-16T23:28:01
1320,Receive Payment,2019-04-20T06:15:51
1321,Create Sales Inquiry,2019-03-25T13:16:40
1321,Calculate Credit Score,2019-03-26T04:11:08
1321,Calculate Risk Class,2019-03-27T01:39:40
1321,Request Credit Limit,2019-03-27T16:31:04
1321,Create Sales Quotation,2019-03-28T04:06:15
1321,Create Sales Order,2019-03-28T19:55:05
1321,Create Delivery,2019-03-29T17:13:44
1321,Execute Picking,2019-03-30T07:03:01
1321,Post Goods Issue,2019-03-31T11:53:54
1321,Create Invoice,2019-04-01T04:21:57
1321,Receive Payment,2019-04-05T19:00:10
1322,Create Sales Inquiry,2019-03-25T16:18:58
1322,Calculate Credit Score,2019-03-26T10:02:43
1322,Calculate Risk Class,2019-03-27T06:51:53
1322,Request Credit Limit,2019-03-27T21:19:08
1322,Create Sales Quotation,2019-03-28T10:55:36
1322,Create Sales Order,2019-03-29T01:09:00
1322,Review of Sales Order,2019-03-31T10:43:41
1322,Release Sales Order,2019-04-02T20:05:08
1322,Create Delivery,2019-04-03T14:32:12
1322,Execute Picking,2019-04-04T00:17:22
1322,Post Goods Issue,2019-04-04T23:47:02
1322,Create Invoice,2019-04-05T10:11:42
1322,Receive Payment,2019-04-08T14:44:36
1323,Create Sales Inquiry,2019-03-25T19:21:24
1323,Calculate Credit Score,2019-03-26T10:04:18
1323,Calculate Risk Class,2019-03-27T07:06:14
1323,Request Credit Limit,2019-03-27T23:46:29
1323,Create Sales Quotation,2019-03-28T15:50:50
1323,Change Sales Quotation,2019-03-30T23:45:09
1323,Create Sales Order,2019-03-31T19:54:54
1323,Create Delivery,2019-04-01T14:10:08
1323,Execute Picking,2019-04-02T01:48:30
1323,Post Goods Issue,2019-04-03T06:41:02
1323,Create Invoice,2019-04-03T22:10:24
1323,Create Credit Memo Request,2019-04-10T15:51:49
1323,Create Dispute Case,2019-04-22T19:11:19
1324,Create Sales Inquiry,2019-03-25T22:23:59
1324,Calculate Credit Score,2019-03-26T17:55:14
1324,Calculate Risk Class,2019-03-27T13:15:09
1324,Request Credit Limit,2019-03-28T04:02:25
1324,Create Sales Quotation,2019-03-28T15:31:16
1324,Create Sales Order,2019-03-29T06:52:20
1324,Create Delivery,2019-03-30T04:56:42
1324,Execute Picking,2019-03-30T15:10:08
1324,Post Goods Issue,2019-03-31T15:00:57
1324,Create Invoice,2019-04-01T07:15:06
1324,Receive Payment,2019-04-04T19:00:17
1325,Create Sales Inquiry,2019-03-26T01:26:42
1325,Create Sales Quotation,2019-03-26T19:13:42
1325,Create Sales Order,2019-03-27T19:39:48
1325,Review of Sales Order,2019-03-29T18:52:03
1325,Reject Sales Order,2019-04-05T23:44:38
1325,Adjust Risk Class,2019-04-12T01:54:50
1326,Create Sales Inquiry,2019-03-26T04:29:33
1326,Calculate Credit Score,2019-03-26T21:46:35
1326,Calculate Risk Class,2019-03-27T16:51:53
1326,Request Credit Limit,2019-03-28T06:50:24
1326,Create Sales Quotation,2019-03-28T19:34:22
1326,Change Sales Quotation,2019-03-31T12:43:33
1326,Create Sales Order,2019-04-01T06:03:57
1326,Create Delivery,2019-04-02T00:39:16
1326,Execute Picking,2019-04-02T12:39:12
1326,Post Goods Issue,2019-04-03T14:49:58
1326,Create Invoice,2019-04-04T02:58:52
1326,Create Dunning,2019-04-20T11:51:20
1326,Receive Payment,2019-05-06T15:23:08
1327,Create Sales Inquiry,2019-03-26T07:32:32
1327,Create Sales Quotation,2019-03-26T20:57:03
1327,Create Sales Order,2019-03-27T15:59:23
1327,Review of Sales Order,2019-03-29T15:25:45
1327,Release Sales Order,2019-04-01T01:46:36
1327,Create Delivery,2019-04-01T19:39:18
1327,Execute Picking,2019-04-02T11:33:38
1327,Post Goods Issue,2019-04-03T19:42:51
1327,Create Invoice,2019-04-04T11:41:36
1327,Create Return Request,2019-04-15T10:22:29
1327,Create Delivery,2019-04-16T10:16:27
1327,Execute Picking,2019-04-17T00:18:25
1327,Post Goods Issue,2019-04-18T03:27:56
1327,Create Invoice,2019-04-18T18:10:15
1327,Create Dunning,2019-05-04T21:54:36
1327,Create Dunning,2019-05-24T08:34:03
1327,Receive Payment,2019-06-10T22:26:13
1328,Create Sales Inquiry,2019-03-26T10:35:39
1328,Create Sales Quotation,2019-03-27T03:26:06
1328,Create Sales Order,2019-03-28T03:24:43
1328,Review of Sales Order,2019-03-30T03:38:52
1328,Release Sales Order,2019-04-01T13:50:51
1328,Create Delivery,2019-04-02T11:08:10
1328,Execute Picking,2019-04-03T02:28:22
1328,Post Goods Issue,2019-04-04T08:43:39
1328,Create Invoice,2019-04-04T23:02:58
1328,Create Return Request,2019-04-13T23:10:58
1328,Create Delivery,2019-04-14T23:06:56
1328,Execute Picking,2019-04-15T12:27:54
1328,Post Goods Issue,2019-04-16T15:56:06
1328,Create Invoice,2019-04-17T07:20:58
1328,Create Dunning,2019-05-08T15:43:46
1328,Create Dunning,2019-05-28T13:20:20
1328,Create Dispute Case,2019-06-15T18:48:09
1329,Create Sales Inquiry,2019-03-26T13:38:55
1329,Calculate Credit Score,2019-03-27T06:53:07
1329,Calculate Risk Class,2019-03-28T02:23:21
1329,Request Credit Limit,2019-03-28T15:33:45
1329,Create Sales Quotation,2019-03-29T04:47:04
1329,Create Sales Order,2019-03-29T23:57:34
1329,Create Delivery,2019-03-30T18:39:54
1329,Execute Picking,2019-03-31T06:29:04
1329,Post Goods Issue,2019-04-01T03:44:30
1329,Create Invoice,2019-04-01T18:07:55
1329,Receive Payment,2019-04-05T03:29:01
1330,Create Sales Inquiry,2019-03-26T16:42:19
1330,Create Sales Quotation,2019-03-27T05:30:33
1330,Create Sales Order,2019-03-28T05:00:23
1330,Create Delivery,2019-03-29T01:28:49
1330,Execute Picking,2019-03-29T17:11:49
1330,Post Goods Issue,2019-03-30T20:38:33
1330,Create Invoice,2019-03-31T11:40:33
1330,Create Return Request,2019-04-12T16:34:26
1330,Create Delivery,2019-04-13T13:13:27
1330,Execute Picking,2019-04-14T02:44:19
1330,Post Goods Issue,2019-04-15T07:48:58
1330,Create Invoice,2019-04-16T00:58:15
1330,Create Dunning,2019-05-03T20:59:09
1330,Create Dispute Case,2019-05-24T07:40:39
1331,Create Sales Inquiry,2019-03-26T19:45:52
1331,Calculate Credit Score,2019-03-27T15:46:35
1331,Calculate Risk Class,2019-03-28T11:26:02
1331,Request Credit Limit,2019-03-29T01:00:31
1331,Create Sales Quotation,2019-03-29T15:05:34
1331,Create Sales Order,2019-03-30T06:06:48
1331,Create Delivery,2019-03-30T22:15:02
1331,Execute Picking,2019-03-31T08:47:38
1331,Post Goods Issue,2019-04-01T14:55:14
1331,Create Invoice,2019-04-02T06:19:05
1331,Receive Payment,2019-04-06T08:59:38
1332,Create Sales Inquiry,2019-03-26T22:49:32
1332,Calculate Credit Score,2019-03-27T13:39:56
1332,Calculate Risk Class,2019-03-28T06:06:01
1332,Request Credit Limit,2019-03-28T21:47:04
1332,Create Sales Quotation,2019-03-29T11:29:38
1332,Create Sales Order,2019-03-30T07:31:54
1332,Create Delivery,2019-03-31T03:26:56
1332,Execute Picking,2019-03-31T15:54:16
1332,Post Goods Issue,2019-04-01T19:57:24
1332,Create Invoice,2019-04-02T11:31:53
1332,Receive Payment,2019-04-05T13:43:41
1333,Create Sales Inquiry,2019-03-27T01:53:21
1333,Create Sales Quotation,2019-03-27T15:17:11
1333,Create Sales Order,2019-03-28T11:57:24
1333,Create Delivery,2019-03-29T05:41:51
1333,Execute Picking,2019-03-29T18:33:14
1333,Post Goods Issue,2019-03-31T07:20:52
1333,Create Invoice,2019-03-31T23:33:34
1333,Create Return Request,2019-04-10T15:14:41
1333,Create Delivery,2019-04-11T13:31:05
1333,Execute Picking,2019-04-12T04:47:12
1333,Post Goods Issue,2019-04-13T08:46:00
1333,Create Invoice,2019-04-14T05:08:05
1333,Create Return Request,2019-04-24T12:01:15
1333,Receive Return,2019-05-01T21:06:20
1333,Cancel Invoice,2019-05-04T01:54:29
1334,Create Sales Inquiry,2019-03-27T04:57:19
1334,Calculate Credit Score,2019-03-27T21:00:35
1334,Calculate Risk Class,2019-03-28T14:28:50
1334,Request Credit Limit,2019-03-29T06:51:22
1334,Create Sales Quotation,2019-03-29T17:16:32
1334,Create Sales Order,2019-03-30T13:36:09
1334,Create Delivery,2019-03-31T08:22:28
1334,Execute Picking,2019-03-31T21:23:07
1334,Post Goods Issue,2019-04-01T22:49:53
1334,Create Invoice,2019-04-02T13:43:51
1334,Create Dunning,2019-04-19T13:58:31
1334,Create Dispute Case,2019-05-09T06:12:18
1335,Create Sales Inquiry,2019-03-27T08:01:24
1335,Create Sales Quotation,2019-03-28T00:40:40
1335,Change Sales Quotation,2019-03-30T07:19:44
1335,Create Sales Order,2019-03-31T06:00:57
1335,Create Delivery,2019-04-01T07:05:44
1335,Execute Picking,2019-04-01T22:37:11
1335,Post Goods Issue,2019-04-03T05:32:00
1335,Create Invoice,2019-04-04T01:32:49
1335,Create Dunning,2019-04-20T17:31:13
1335,Create Dunning,2019-05-10T14:24:02
1335,Create Dispute Case,2019-05-31T18:45:29
1336,Create Sales Inquiry,2019-03-27T11:05:38
1336,Create Sales Quotation,2019-03-28T02:11:01
1336,Create Sales Order,2019-03-28T23:22:28
1336,Create Delivery,2019-03-29T22:51:28
1336,Execute Picking,2019-03-30T14:56:31
1336,Post Goods Issue,2019-04-01T00:47:23
1336,Create Invoice,2019-04-01T17:45:58
1336,Create Dunning,2019-04-18T17:02:13
1336,Create Dunning,2019-05-10T12:47:41
1336,Receive Payment,2019-05-28T19:59:32
1337,Create Sales Inquiry,2019-03-27T14:10:00
1337,Calculate Credit Score,2019-03-28T08:10:01
1337,Calculate Risk Class,2019-03-29T00:18:52
1337,Request Credit Limit,2019-03-29T12:40:02
1337,Create Sales Quotation,2019-03-29T23:11:25
1337,Create Sales Order,2019-03-30T18:02:24
1337,Change Sales Order,2019-04-01T20:09:02
1337,Create Delivery,2019-04-02T12:46:17
1337,Execute Picking,2019-04-02T21:56:18
1337,Post Goods Issue,2019-04-03T19:10:18
1337,Create Invoice,2019-04-04T05:48:27
1337,Receive Payment,2019-04-07T17:56:03
1338,Create Sales Inquiry,2019-03-27T17:14:30
1338,Calculate Credit Score,2019-03-28T11:31:49
1338,Calculate Risk Class,2019-03-29T06:27:31
1338,Request Credit Limit,2019-03-29T18:16:28
1338,Create Sales Quotation,2019-03-30T07:26:24
1338,Create Sales Order,2019-03-31T00:15:20
1338,Review of Sales Order,2019-04-02T06:38:38
1338,Reject Sales Order,2019-04-09T16:33:17
1338,Adjust Risk Class,2019-04-14T22:18:52
1339,Create Sales Inquiry,2019-03-27T20:19:09
1339,Calculate Credit Score,2019-03-28T14:12:32
1339,Calculate Risk Class,2019-03-29T08:50:01
1339,Request Credit Limit,2019-03-29T21:53:32
1339,Create Sales Quotation,2019-03-30T10:51:01
1339,Create Sales Order,2019-03-31T04:56:14
1339,Review of Sales Order,2019-04-02T11:19:32
1339,Reject Sales Order,2019-04-09T09:59:25
1339,Adjust Risk Class,2019-04-16T13:23:35
1340,Create Sales Inquiry,2019-03-27T23:23:56
1340,Calculate Credit Score,2019-03-28T14:21:42
1340,Calculate Risk Class,2019-03-29T06:19:58
1340,Request Credit Limit,2019-03-29T20:59:59
1340,Create Sales Quotation,2019-03-30T09:35:54
1340,Create Sales Order,2019-03-30T23:27:47
1340,Create Delivery,2019-03-31T22:01:28
1340,Execute Picking,2019-04-01T08:21:15
1340,Post Goods Issue,2019-04-02T09:52:20
1340,Create Invoice,2019-04-02T23:01:26
1340,Receive Payment,2019-04-07T04:23:43
1341,Create Sales Inquiry,2019-03-28T02:28:51
1341,Create Sales Quotation,2019-03-28T20:21:52
1341,Create Sales Order,2019-03-29T19:11:05
1341,Review of Sales Order,2019-04-01T16:30:04
1341,Reject Sales Order,2019-04-07T07:45:09
1342,Create Sales Inquiry,2019-03-28T05:33:55
1342,Calculate Credit Score,2019-03-29T01:23:18
1342,Calculate Risk Class,2019-03-29T20:09:56
1342,Request Credit Limit,2019-03-30T10:26:20
1342,Create Sales Quotation,2019-03-30T23:33:45
1342,Create Sales Order,2019-03-31T15:49:34
1342,Create Delivery,2019-04-01T08:01:26
1342,Execute Picking,2019-04-01T18:18:14
1342,Post Goods Issue,2019-04-02T15:25:25
1342,Create Invoice,2019-04-03T06:55:00
1342,Create Return Request,2019-04-16T03:11:09
1342,Receive Return,2019-04-21T13:39:53
1342,Cancel Invoice,2019-04-24T05:30:27
1343,Create Sales Inquiry,2019-03-28T08:39:06
1343,Calculate Credit Score,2019-03-29T03:20:14
1343,Calculate Risk Class,2019-03-29T20:46:55
1343,Request Credit Limit,2019-03-30T08:18:59
1343,Create Sales Quotation,2019-03-30T20:12:56
1343,Create Sales Order,2019-03-31T13:21:36
1343,Create Delivery,2019-04-01T06:16:28
1343,Execute Picking,2019-04-01T19:29:41
1343,Post Goods Issue,2019-04-03T04:59:31
1343,Create Invoice,2019-04-03T17:05:14
1343,Create Credit Memo Request,2019-04-10T04:26:19
1343,Change Invoice,2019-04-12T04:27:39
1343,Receive Payment,2019-04-24T02:55:51
1344,Create Sales Inquiry,2019-03-28T11:44:26
1344,Calculate Credit Score,2019-03-29T01:47:59
1344,Calculate Risk Class,2019-03-29T23:01:08
1344,Request Credit Limit,2019-03-30T11:44:16
1344,Create Sales Quotation,2019-03-31T03:11:24
1344,Create Sales Order,2019-03-31T22:37:19
1344,Change Sales Order,2019-04-03T16:36:16
1344,Create Delivery,2019-04-04T15:36:04
1344,Execute Picking,2019-04-05T01:32:18
1344,Post Goods Issue,2019-04-06T08:54:49
1344,Create Invoice,2019-04-06T23:24:33
1344,Create Return Request,2019-04-16T03:41:58
1344,Create Delivery,2019-04-16T21:39:59
1344,Execute Picking,2019-04-17T11:57:12
1344,Post Goods Issue,2019-04-18T12:45:38
1344,Create Invoice,2019-04-19T03:49:58
1344,Create Dunning,2019-05-07T03:38:11
1344,Receive Payment,2019-05-25T03:37:29
1345,Create Sales Inquiry,2019-03-28T14:49:55
1345,Calculate Credit Score,2019-03-29T08:51:21
1345,Calculate Risk Class,2019-03-30T04:57:51
1345,Request Credit Limit,2019-03-30T18:03:32
1345,Create Sales Quotation,2019-03-31T08:36:55
1345,Change Sales Quotation,2019-04-02T08:09:47
1345,Create Sales Order,2019-04-02T22:38:29
1345,Create Delivery,2019-04-03T16:41:34
1345,Execute Picking,2019-04-04T04:17:28
1345,Post Goods Issue,2019-04-05T08:47:39
1345,Create Invoice,2019-04-05T19:13:07
1345,Create Return Request,2019-04-16T11:17:35
1345,Create Delivery,2019-04-17T04:47:06
1345,Execute Picking,2019-04-17T13:22:34
1345,Post Goods Issue,2019-04-18T20:28:28
1345,Create Invoice,2019-04-19T09:45:15
1345,Receive Payment,2019-04-23T05:38:22
1346,Create Sales Inquiry,2019-03-28T17:55:31
1346,Calculate Credit Score,2019-03-29T13:04:19
1346,Calculate Risk Class,2019-03-30T05:37:17
1346,Request Credit Limit,2019-03-30T17:57:44
1346,Create Sales Quotation,2019-03-31T10:21:15
1346,Create Sales Order,2019-04-01T07:48:58
1346,Create Delivery,2019-04-02T00:49:36
1346,Execute Picking,2019-04-02T12:14:29
1346,Post Goods Issue,2019-04-03T19:14:57
1346,Create Invoice,2019-04-04T09:34:22
1346,Receive Payment,2019-04-07T16:55:00
1347,Create Sales Inquiry,2019-03-28T21:01:16
1347,Calculate Credit Score,2019-03-29T11:03:23
1347,Calculate Risk Class,2019-03-30T01:49:34
1347,Request Credit Limit,2019-03-30T13:21:53
1347,Create Sales Quotation,2019-03-30T23:52:01
1347,Create Sales Order,2019-03-31T20:42:20
1347,Create Delivery,2019-04-01T15:18:20
1347,Execute Picking,2019-04-02T00:30:13
1347,Post Goods Issue,2019-04-03T05:58:41
1347,Create Invoice,2019-04-03T19:53:56
1347,Create Return Request,2019-04-12T18:31:38
1347,Receive Return,2019-04-19T09:31:46
1347,Cancel Invoice,2019-04-21T17:36:23
1348,Create Sales Inquiry,2019-03-29T00:07:09
1348,Calculate Credit Score,2019-03-29T17:26:08
1348,Calculate Risk Class,2019-03-30T12:57:36
1348,Request Credit Limit,2019-03-31T03:29:50
1348,Create Sales Quotation,2019-03-31T18:43:19
1348,Create Sales Order,2019-04-01T11:48:05
1348,Create Delivery,2019-04-02T07:36:40
1348,Execute Picking,2019-04-02T21:31:03
1348,Post Goods Issue,2019-04-03T23:40:32
1348,Create Invoice,2019-04-04T17:33:34
1348,Create Return Request,2019-04-13T20:31:33
1348,Receive Return,2019-04-21T06:38:53
1348,Cancel Invoice,2019-04-23T05:04:20
1349,Create Sales Inquiry,2019-03-29T03:13:11
1349,Calculate Credit Score,2019-03-29T20:11:08
1349,Calculate Risk Class,2019-03-30T16:35:53
1349,Request Credit Limit,2019-03-31T08:20:26
1349,Create Sales Quotation,2019-03-31T19:51:53
1349,Create Sales Order,2019-04-01T15:21:56
1349,Create Delivery,2019-04-02T10:31:53
1349,Execute Picking,2019-04-02T22:41:08
1349,Post Goods Issue,2019-04-04T01:11:14
1349,Create Invoice,2019-04-04T17:45:52
1349,Receive Payment,2019-04-08T09:34:28
1350,Create Sales Inquiry,2019-03-29T06:19:21
1350,Calculate Credit Score,2019-03-30T01:09:28
1350,Calculate Risk Class,2019-03-30T16:02:20
1350,Request Credit Limit,2019-03-31T05:41:56
1350,Create Sales Quotation,2019-03-31T16:12:09
1350,Create Sales Order,2019-04-01T12:35:53
1350,Create Delivery,2019-04-02T07:48:44
1350,Execute Picking,2019-04-02T17:15:22
1350,Post Goods Issue,2019-04-03T20:44:27
1350,Create Invoice,2019-04-04T09:39:33
1350,Receive Payment,2019-04-07T16:44:28
1351,Create Sales Inquiry,2019-03-29T09:25:39
1351,Calculate Credit Score,2019-03-29T23:09:52
1351,Calculate Risk Class,2019-03-30T14:32:10
1351,Request Credit Limit,2019-03-31T07:14:50
1351,Create Sales Quotation,2019-03-31T18:59:09
1351,Create Sales Order,2019-04-01T09:44:18
1351,Review of Sales Order,2019-04-03T17:13:12
1351,Reject Sales Order,2019-04-11T03:41:28
1351,Adjust Risk Class,2019-04-16T16:10:19
1352,Create Sales Inquiry,2019-03-29T12:32:05
1352,Calculate Credit Score,2019-03-30T06:14:16
1352,Calculate Risk Class,2019-03-30T22:44:55
1352,Request Credit Limit,2019-03-31T12:14:43
1352,Create Sales Quotation,2019-04-01T03:23:33
1352,Create Sales Order,2019-04-01T18:44:48
1352,Review of Sales Order,2019-04-04T13:35:21
1352,Release Sales Order,2019-04-06T14:48:49
1352,Create Delivery,2019-04-07T07:48:19
1352,Execute Picking,2019-04-07T19:45:34
1352,Post Goods Issue,2019-04-09T01:02:28
1352,Create Invoice,2019-04-09T18:19:40
1352,Create Credit Memo Request,2019-04-16T18:05:21
1352,Change Invoice,2019-04-19T11:04:58
1352,Receive Payment,2019-04-28T04:55:45
1353,Create Sales Inquiry,2019-03-29T15:38:39
1353,Calculate Credit Score,2019-03-30T11:01:45
1353,Calculate Risk Class,2019-03-31T09:27:05
1353,Request Credit Limit,2019-04-01T01:40:59
1353,Create Sales Quotation,2019-04-01T13:31:08
1353,Change Sales Quotation,2019-04-03T20:05:14
1353,Create Sales Order,2019-04-04T11:41:46
1353,Create Delivery,2019-04-05T07:05:48
1353,Execute Picking,2019-04-05T17:14:54
1353,Post Goods Issue,2019-04-06T23:05:13
1353,Create Invoice,2019-04-07T11:26:18
1353,Receive Payment,2019-04-11T18:35:29
1354,Create Sales Inquiry,2019-03-29T18:45:22
1354,Calculate Credit Score,2019-03-30T12:32:06
1354,Calculate Risk Class,2019-03-31T04:18:55
1354,Request Credit Limit,2019-03-31T17:48:03
1354,Create Sales Quotation,2019-04-01T07:44:24
1354,Create Sales Order,2019-04-02T04:05:14
1354,Create Delivery,2019-04-02T22:51:39
1354,Execute Picking,2019-04-03T10:17:39
1354,Post Goods Issue,2019-04-04T14:09:18
1354,Create Invoice,2019-04-05T05:34:19
1354,Receive Payment,2019-04-08T19:25:32
1355,Create Sales Inquiry,2019-03-29T21:52:13
1355,Calculate Credit Score,2019-03-30T14:14:44
1355,Calculate Risk Class,2019-03-31T07:46:25
1355,Request Credit Limit,2019-03-31T22:54:50
1355,Create Sales Quotation,2019-04-01T13:57:25
1355,Create Sales Order,2019-04-02T10:45:57
1355,Change Sales Order,2019-04-04T23:04:39
1355,Create Delivery,2019-04-05T16:59:00
1355,Execute Picking,2019-04-06T05:50:53
1355,Post Goods Issue,2019-04-07T06:18:48
1355,Create Invoice,2019-04-07T19:30:27
1355,Create Return Request,2019-04-19T22:06:47
1355,Create Delivery,2019-04-20T16:32:10
1355,Execute Picking,2019-04-21T01:42:52
1355,Post Goods Issue,2019-04-21T23:49:06
1355,Create Invoice,2019-04-22T13:01:11
1355,Receive Payment,2019-04-26T19:04:35
1356,Create Sales Inquiry,2019-03-30T00:59:13
1356,Calculate Credit Score,2019-03-30T16:41:56
1356,Calculate Risk Class,2019-03-31T12:10:17
1356,Request Credit Limit,2019-04-01T02:06:15
1356,Create Sales Quotation,2019-04-01T14:42:17
1356,Create Sales Order,2019-04-02T10:11:59
1356,Change Sales Order,2019-04-04T15:47:06
1356,Create Delivery,2019-04-05T13:09:30
1356,Execute Picking,2019-04-06T01:00:54
1356,Post Goods Issue,2019-04-06T22:10:44
1356,Create Invoice,2019-04-07T11:24:36
1356,Receive Payment,2019-04-11T08:25:14
1357,Create Sales Inquiry,2019-03-30T04:06:20
1357,Calculate Credit Score,2019-03-30T22:52:32
1357,Calculate Risk Class,2019-03-31T19:43:57
1357,Request Credit Limit,2019-04-01T10:21:05
1357,Create Sales Quotation,2019-04-02T00:08:55
1357,Create Sales Order,2019-04-02T19:47:11
1357,Create Delivery,2019-04-03T13:23:36
1357,Execute Picking,2019-04-04T03:20:56
1357,Post Goods Issue,2019-04-05T06:51:54
1357,Create Invoice,2019-04-05T23:22:36
1357,Receive Payment,2019-04-09T17:31:23
1358,Create Sales Inquiry,2019-03-30T07:13:36
1358,Calculate Credit Score,2019-03-30T23:32:23
1358,Calculate Risk Class,2019-03-31T16:18:15
1358,Request Credit Limit,2019-04-01T08:48:42
1358,Create Sales Quotation,2019-04-01T22:21:32
1358,Create Sales Order,2019-04-02T18:10:57
1358,Create Delivery,2019-04-03T11:47:35
1358,Execute Picking,2019-04-03T21:17:11
1358,Post Goods Issue,2019-04-04T23:31:37
1358,Create Invoice,2019-04-05T15:24:51
1358,Receive Payment,2019-04-09T12:02:25
1359,Create Sales Inquiry,2019-03-30T10:21:01
1359,Calculate Credit Score,2019-03-31T06:45:32
1359,Calculate Risk Class,2019-04-01T01:05:28
1359,Request Credit Limit,2019-04-01T17:03:02
1359,Create Sales Quotation,2019-04-02T05:59:09
1359,Create Sales Order,2019-04-03T01:50:11
1359,Change Sales Order,2019-04-05T02:10:56
1359,Create Delivery,2019-04-05T21:51:07
1359,Execute Picking,2019-04-06T08:21:58
1359,Post Goods Issue,2019-04-07T06:26:57
1359,Create Invoice,2019-04-07T21:06:31
1359,Receive Payment,2019-04-11T04:39:29
1360,Create Sales Inquiry,2019-03-30T13:28:33
1360,Calculate Credit Score,2019-03-31T05:06:17
1360,Calculate Risk Class,2019-04-01T02:13:00
1360,Request Credit Limit,2019-04-01T18:20:24
1360,Create Sales Quotation,2019-04-02T04:30:58
1360,Change Sales Quotation,2019-04-04T21:08:31
1360,Create Sales Order,2019-04-05T17:29:54
1360,Review of Sales Order,2019-04-08T12:31:44
1360,Release Sales Order,2019-04-10T18:40:40
1360,Create Delivery,2019-04-11T13:48:17
1360,Execute Picking,2019-04-12T00:08:33
1360,Post Goods Issue,2019-04-13T04:03:24
1360,Create Invoice,2019-04-13T16:38:54
1360,Receive Payment,2019-04-17T10:46:47
1361,Create Sales Inquiry,2019-03-30T16:36:14
1361,Calculate Credit Score,2019-03-31T11:49:18
1361,Calculate Risk Class,2019-04-01T07:51:14
1361,Request Credit Limit,2019-04-02T00:37:26
1361,Create Sales Quotation,2019-04-02T13:56:24
1361,Create Sales Order,2019-04-03T11:17:34
1361,Change Sales Order,2019-04-05T18:50:17
1361,Review of Sales Order,2019-04-08T01:47:27
1361,Reject Sales Order,2019-04-13T14:36:49
1361,Adjust Risk Class,2019-04-19T19:38:44
1362,Create Sales Inquiry,2019-03-30T19:44:03
1362,Calculate Credit Score,2019-03-31T15:57:01
1362,Calculate Risk Class,2019-04-01T10:21:59
1362,Request Credit Limit,2019-04-02T01:22:21
1362,Create Sales Quotation,2019-04-02T14:49:17
1362,Create Sales Order,2019-04-03T05:46:46
1362,Create Delivery,2019-04-04T02:25:48
1362,Execute Picking,2019-04-04T11:25:00
1362,Post Goods Issue,2019-04-05T14:06:42
1362,Create Invoice,2019-04-06T01:28:42
1362,Create Dunning,2019-04-25T00:55:16
1362,Create Dunning,2019-05-15T23:22:27
1362,Receive Payment,2019-06-07T04:31:57
1363,Create Sales Inquiry,2019-03-30T22:52:00
1363,Calculate Credit Score,2019-03-31T19:41:57
1363,Calculate Risk Class,2019-04-01T13:33:40
1363,Request Credit Limit,2019-04-02T05:45:57
1363,Create Sales Quotation,2019-04-02T18:41:09
1363,Create Sales Order,2019-04-03T11:48:20
1363,Create Delivery,2019-04-04T05:36:21
1363,Execute Picking,2019-04-04T15:43:11
1363,Post Goods Issue,2019-04-05T21:38:59
1363,Create Invoice,2019-04-06T11:39:41
1363,Create Credit Memo Request,2019-04-13T23:56:36
1363,Change Invoice,2019-04-16T01:10:34
1363,Receive Payment,2019-04-26T11:32:05
1364,Create Sales Inquiry,2019-03-31T03:00:06
1364,Calculate Credit Score,2019-03-31T18:27:02
1364,Calculate Risk Class,2019-04-01T10:41:44
1364,Request Credit Limit,2019-04-02T02:51:54
1364,Create Sales Quotation,2019-04-02T14:30:03
1364,Create Sales Order,2019-04-03T07:13:12
1364,Create Delivery,2019-04-03T22:39:38
1364,Execute Picking,2019-04-04T08:31:53
1364,Post Goods Issue,2019-04-05T14:22:07
1364,Create Invoice,2019-04-06T05:31:36
1364,Receive Payment,2019-04-09T18:19:29
1365,Create Sales Inquiry,2019-03-31T06:08:20
1365,Calculate Credit Score,2019-03-31T22:44:51
1365,Calculate Risk Class,2019-04-01T18:30:53
1365,Request Credit Limit,2019-04-02T08:00:48
1365,Create Sales Quotation,2019-04-02T18:29:04
1365,Create Sales Order,2019-04-03T09:01:23
1365,Create Delivery,2019-04-04T02:39:04
1365,Execute Picking,2019-04-04T12:20:35
1365,Post Goods Issue,2019-04-05T19:10:34
1365,Create Invoice,2019-04-06T08:31:22
1365,Create Dunning,2019-04-24T01:53:53
1365,Receive Payment,2019-05-15T02:23:03
